X,Y,X,time,event,value,hdop,heading,m.s,collar_ID,collar,date,hms,month,day,lon,lat,chuck,hour
331390.511989659,6165421.02553667,139,2019-05-20 15:09:25,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:25,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,140,2019-05-20 15:09:26,InclusionBorder_m,-188.57,0.6,186.2,0.2,ac138,ac138,2019-05-20,15:09:26,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,141,2019-05-20 15:09:26,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:26,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,142,2019-05-20 15:09:27,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:27,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,143,2019-05-20 15:09:28,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:28,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,144,2019-05-20 15:09:29,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:29,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,145,2019-05-20 15:09:30,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:30,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,146,2019-05-20 15:09:31,InclusionBorder_m,-188.57,0.5,186.2,0,ac138,ac138,2019-05-20,15:09:31,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,147,2019-05-20 15:09:31,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:31,5,20,331390.511989659,6165421.02553667,2,15
331390.511989659,6165421.02553667,148,2019-05-20 15:09:32,InclusionBorder_m,-188.57,0.5,186.2,0.2,ac138,ac138,2019-05-20,15:09:32,5,20,331390.511989659,6165421.02553667,2,15
331382.381004954,6165422.72624574,149,2019-05-20 15:10:06,InclusionBorder_m,-180.79,0.5,207.24,0.23,ac138,ac138,2019-05-20,15:10:06,5,20,331382.381004954,6165422.72624574,2,15
331382.540565123,6165422.35926162,150,2019-05-20 15:10:07,InclusionBorder_m,-181.13,0.5,242.04,0.38,ac138,ac138,2019-05-20,15:10:07,5,20,331382.540565123,6165422.35926162,2,15
331382.540565123,6165422.35926162,151,2019-05-20 15:10:07,InclusionBorder_m,-181.13,0.5,226.02,0.31,ac138,ac138,2019-05-20,15:10:07,5,20,331382.540565123,6165422.35926162,2,15
331382.543938582,6165422.17448556,152,2019-05-20 15:10:08,InclusionBorder_m,-181.23,0.5,246.28,0.3,ac138,ac138,2019-05-20,15:10:08,5,20,331382.543938582,6165422.17448556,2,15
331382.387755928,6165422.35647178,153,2019-05-20 15:10:08,InclusionBorder_m,-181,0.5,337.04,0.2,ac138,ac138,2019-05-20,15:10:08,5,20,331382.387755928,6165422.35647178,2,15
331382.381004954,6165422.72624574,154,2019-05-20 15:10:09,InclusionBorder_m,-180.79,0.5,337.45,0.76,ac138,ac138,2019-05-20,15:10:09,5,20,331382.381004954,6165422.72624574,2,15
331382.374256006,6165423.09590879,155,2019-05-20 15:10:09,InclusionBorder_m,-180.59,0.5,335.6,0.49,ac138,ac138,2019-05-20,15:10:09,5,20,331382.374256006,6165423.09590879,2,15
331382.527065212,6165423.09869862,156,2019-05-20 15:10:10,InclusionBorder_m,-180.72,0.5,236.09,0,ac138,ac138,2019-05-20,15:10:10,5,20,331382.527065212,6165423.09869862,2,15
331382.527065212,6165423.09869862,157,2019-05-20 15:10:10,InclusionBorder_m,-180.72,0.5,246.09,0.2,ac138,ac138,2019-05-20,15:10:10,5,20,331382.527065212,6165423.09869862,2,15
331382.67978275,6165423.10148679,158,2019-05-20 15:10:11,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:11,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,159,2019-05-20 15:10:12,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:12,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,160,2019-05-20 15:10:13,InclusionBorder_m,-180.84,0.5,310.94,0,ac138,ac138,2019-05-20,15:10:13,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,161,2019-05-20 15:10:13,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:13,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,162,2019-05-20 15:10:14,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:14,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,163,2019-05-20 15:10:15,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:15,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,164,2019-05-20 15:10:15,InclusionBorder_m,-180.84,0.6,310.94,0.2,ac138,ac138,2019-05-20,15:10:15,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,165,2019-05-20 15:10:16,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:16,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,166,2019-05-20 15:10:17,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:17,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,167,2019-05-20 15:10:18,InclusionBorder_m,-180.84,0.5,310.94,0.2,ac138,ac138,2019-05-20,15:10:18,5,20,331382.67978275,6165423.10148679,2,15
331382.67978275,6165423.10148679,168,2019-05-20 15:10:18,InclusionBorder_m,-180.84,0.5,310.94,0,ac138,ac138,2019-05-20,15:10:18,5,20,331382.67978275,6165423.10148679,2,15
331377.698835599,6165419.68213903,169,2019-05-20 15:11:20,InclusionBorder_m,-178.48,0.6,314.29,0.3,ac138,ac138,2019-05-20,15:11:20,5,20,331377.698835599,6165419.68213903,2,15
331377.240499806,6165419.67377093,170,2019-05-20 15:11:21,InclusionBorder_m,-178.1,0.5,218.91,0.08,ac138,ac138,2019-05-20,15:11:21,5,20,331377.240499806,6165419.67377093,2,15
331376.934973168,6165419.66819274,171,2019-05-20 15:11:21,InclusionBorder_m,-177.84,0.5,110.44,0.2,ac138,ac138,2019-05-20,15:11:21,5,20,331376.934973168,6165419.66819274,2,15
331376.629446527,6165419.66261454,172,2019-05-20 15:11:22,InclusionBorder_m,-177.59,0.5,282.97,0.2,ac138,ac138,2019-05-20,15:11:22,5,20,331376.629446527,6165419.66261454,2,15
331376.476637376,6165419.6598246,173,2019-05-20 15:11:22,InclusionBorder_m,-177.46,0.5,196.8,0.2,ac138,ac138,2019-05-20,15:11:22,5,20,331376.476637376,6165419.6598246,2,15
331376.476637376,6165419.6598246,174,2019-05-20 15:11:23,InclusionBorder_m,-177.46,0.6,196.8,0.2,ac138,ac138,2019-05-20,15:11:23,5,20,331376.476637376,6165419.6598246,2,15
331376.476637376,6165419.6598246,175,2019-05-20 15:11:23,InclusionBorder_m,-177.46,0.6,196.8,0,ac138,ac138,2019-05-20,15:11:23,5,20,331376.476637376,6165419.6598246,2,15
331376.476637376,6165419.6598246,176,2019-05-20 15:11:24,InclusionBorder_m,-177.46,0.6,196.8,0.2,ac138,ac138,2019-05-20,15:11:24,5,20,331376.476637376,6165419.6598246,2,15
331376.476637376,6165419.6598246,177,2019-05-20 15:11:24,InclusionBorder_m,-177.46,0.5,196.8,0.2,ac138,ac138,2019-05-20,15:11:24,5,20,331376.476637376,6165419.6598246,2,15
331376.476637376,6165419.6598246,178,2019-05-20 15:11:25,InclusionBorder_m,-177.46,0.5,196.8,0.2,ac138,ac138,2019-05-20,15:11:25,5,20,331376.476637376,6165419.6598246,2,15
331376.184611173,6165418.91480937,179,2019-05-20 15:11:26,InclusionBorder_m,-177.62,0.5,192.36,0.64,ac138,ac138,2019-05-20,15:11:26,5,20,331376.184611173,6165418.91480937,2,15
331376.187984763,6165418.7300333,180,2019-05-20 15:11:26,InclusionBorder_m,-177.72,0.5,198.93,0.58,ac138,ac138,2019-05-20,15:11:26,5,20,331376.187984763,6165418.7300333,2,15
331376.038551241,6165418.54235637,181,2019-05-20 15:11:27,InclusionBorder_m,-177.69,0.5,213.34,0.48,ac138,ac138,2019-05-20,15:11:27,5,20,331376.038551241,6165418.54235637,2,15
331376.041926859,6165418.35746939,182,2019-05-20 15:11:27,InclusionBorder_m,-177.8,0.5,224.93,0.2,ac138,ac138,2019-05-20,15:11:27,5,20,331376.041926859,6165418.35746939,2,15
331375.88911773,6165418.35467943,183,2019-05-20 15:11:28,InclusionBorder_m,-177.67,0.5,236.76,0.2,ac138,ac138,2019-05-20,15:11:28,5,20,331375.88911773,6165418.35467943,2,15
331375.586964734,6165418.16432513,184,2019-05-20 15:11:28,InclusionBorder_m,-177.52,0.5,242.28,0.52,ac138,ac138,2019-05-20,15:11:28,5,20,331375.586964734,6165418.16432513,2,15
331375.281438144,6165418.15874688,185,2019-05-20 15:11:29,InclusionBorder_m,-177.26,0.5,260.37,0.86,ac138,ac138,2019-05-20,15:11:29,5,20,331375.281438144,6165418.15874688,2,15
331374.673668941,6165417.9627017,186,2019-05-20 15:11:29,InclusionBorder_m,-176.85,0.5,251.3,0.81,ac138,ac138,2019-05-20,15:11:29,5,20,331374.673668941,6165417.9627017,2,15
331374.222082517,6165417.58467039,187,2019-05-20 15:11:30,InclusionBorder_m,-176.68,0.6,237.32,0.87,ac138,ac138,2019-05-20,15:11:30,5,20,331374.222082517,6165417.58467039,2,15
331373.923307266,6165417.20931813,188,2019-05-20 15:11:30,InclusionBorder_m,-176.63,0.5,241.45,0.76,ac138,ac138,2019-05-20,15:11:30,5,20,331373.923307266,6165417.20931813,2,15
331373.468345238,6165417.01617377,189,2019-05-20 15:11:31,InclusionBorder_m,-176.35,0.5,234.4,1.05,ac138,ac138,2019-05-20,15:11:31,5,20,331373.468345238,6165417.01617377,2,15
331373.16947837,6165416.64081981,190,2019-05-20 15:11:31,InclusionBorder_m,-176.3,0.5,226.39,0.84,ac138,ac138,2019-05-20,15:11:31,5,20,331373.16947837,6165416.64081981,2,15
331355.625173136,6165398.19917274,191,2019-05-20 15:12:30,InclusionBorder_m,-171.43,0.5,168.21,0.2,ac138,ac138,2019-05-20,15:12:30,5,20,331355.625173136,6165398.19917274,2,15
331355.774605901,6165398.38685004,192,2019-05-20 15:12:30,InclusionBorder_m,-171.45,0.5,137.07,0.2,ac138,ac138,2019-05-20,15:12:30,5,20,331355.774605901,6165398.38685004,2,15
331355.774605901,6165398.38685004,193,2019-05-20 15:12:31,InclusionBorder_m,-171.45,0.5,262.24,0.2,ac138,ac138,2019-05-20,15:12:31,5,20,331355.774605901,6165398.38685004,2,15
331355.777981948,6165398.20196304,194,2019-05-20 15:12:31,InclusionBorder_m,-171.56,0.5,217.28,0,ac138,ac138,2019-05-20,15:12:31,5,20,331355.777981948,6165398.20196304,2,15
331355.621797086,6165398.38405974,195,2019-05-20 15:12:32,InclusionBorder_m,-171.33,0.5,281.82,0.2,ac138,ac138,2019-05-20,15:12:32,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,196,2019-05-20 15:12:32,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:32,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,197,2019-05-20 15:12:33,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:33,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,198,2019-05-20 15:12:34,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:34,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,199,2019-05-20 15:12:35,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:35,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,200,2019-05-20 15:12:35,InclusionBorder_m,-171.33,0.5,295.57,0,ac138,ac138,2019-05-20,15:12:35,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,201,2019-05-20 15:12:36,InclusionBorder_m,-171.33,0.5,295.57,0,ac138,ac138,2019-05-20,15:12:36,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,202,2019-05-20 15:12:36,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:36,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,203,2019-05-20 15:12:37,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:37,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,204,2019-05-20 15:12:38,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:38,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,205,2019-05-20 15:12:39,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:39,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,206,2019-05-20 15:12:40,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:40,5,20,331355.621797086,6165398.38405974,2,15
331355.621797086,6165398.38405974,207,2019-05-20 15:12:41,InclusionBorder_m,-171.33,0.5,295.57,0.2,ac138,ac138,2019-05-20,15:12:41,5,20,331355.621797086,6165398.38405974,2,15
331343.980329927,6165399.83568339,208,2019-05-20 15:13:40,InclusionBorder_m,-160.72,0.6,188.6,0.33,ac138,ac138,2019-05-20,15:13:40,5,20,331343.980329927,6165399.83568339,2,15
331344.133047107,6165399.83847221,209,2019-05-20 15:13:40,InclusionBorder_m,-160.84,0.6,143.77,0.2,ac138,ac138,2019-05-20,15:13:40,5,20,331344.133047107,6165399.83847221,2,15
331344.136423386,6165399.65358521,210,2019-05-20 15:13:41,InclusionBorder_m,-160.95,0.6,221.28,0.2,ac138,ac138,2019-05-20,15:13:41,5,20,331344.136423386,6165399.65358521,2,15
331344.136423386,6165399.65358521,211,2019-05-20 15:13:41,InclusionBorder_m,-160.95,0.6,296.9,0.2,ac138,ac138,2019-05-20,15:13:41,5,20,331344.136423386,6165399.65358521,2,15
331344.285855953,6165399.8412627,212,2019-05-20 15:13:42,InclusionBorder_m,-160.97,0.6,354.91,0.2,ac138,ac138,2019-05-20,15:13:42,5,20,331344.285855953,6165399.8412627,2,15
331344.435290552,6165400.02882927,213,2019-05-20 15:13:42,InclusionBorder_m,-161,0.6,8.15,0.2,ac138,ac138,2019-05-20,15:13:42,5,20,331344.435290552,6165400.02882927,2,15
331344.435290552,6165400.02882927,214,2019-05-20 15:13:43,InclusionBorder_m,-161,0.6,8.15,0.2,ac138,ac138,2019-05-20,15:13:43,5,20,331344.435290552,6165400.02882927,2,15
331344.435290552,6165400.02882927,215,2019-05-20 15:13:44,InclusionBorder_m,-161,0.6,8.15,0,ac138,ac138,2019-05-20,15:13:44,5,20,331344.435290552,6165400.02882927,2,15
331344.116169767,6165400.76268538,216,2019-05-20 15:13:44,InclusionBorder_m,-160.33,0.6,300.48,0.45,ac138,ac138,2019-05-20,15:13:44,5,20,331344.116169767,6165400.76268538,2,15
331344.119546045,6165400.57779838,217,2019-05-20 15:13:45,InclusionBorder_m,-160.43,0.6,317.78,0.2,ac138,ac138,2019-05-20,15:13:45,5,20,331344.119546045,6165400.57779838,2,15
331344.272354903,6165400.58058887,218,2019-05-20 15:13:45,InclusionBorder_m,-160.56,0.6,351.17,0.2,ac138,ac138,2019-05-20,15:13:45,5,20,331344.272354903,6165400.58058887,2,15
331344.116169767,6165400.76268538,219,2019-05-20 15:13:46,InclusionBorder_m,-160.33,0.6,328.68,0.2,ac138,ac138,2019-05-20,15:13:46,5,20,331344.116169767,6165400.76268538,2,15
331344.116169767,6165400.76268538,220,2019-05-20 15:13:47,InclusionBorder_m,-160.33,0.6,328.68,0.2,ac138,ac138,2019-05-20,15:13:47,5,20,331344.116169767,6165400.76268538,2,15
331344.116169767,6165400.76268538,221,2019-05-20 15:13:48,InclusionBorder_m,-160.33,0.6,328.68,0.2,ac138,ac138,2019-05-20,15:13:48,5,20,331344.116169767,6165400.76268538,2,15
331344.116169767,6165400.76268538,222,2019-05-20 15:13:49,InclusionBorder_m,-160.33,0.6,328.68,0.2,ac138,ac138,2019-05-20,15:13:49,5,20,331344.116169767,6165400.76268538,2,15
331344.116169767,6165400.76268538,223,2019-05-20 15:13:50,InclusionBorder_m,-160.33,0.6,328.68,0.2,ac138,ac138,2019-05-20,15:13:50,5,20,331344.116169767,6165400.76268538,2,15
331344.116169767,6165400.76268538,224,2019-05-20 15:13:51,InclusionBorder_m,-160.33,0.6,328.68,0.2,ac138,ac138,2019-05-20,15:13:51,5,20,331344.116169767,6165400.76268538,2,15
331333.840380867,6165411.1149962,225,2019-05-20 15:14:47,InclusionBorder_m,-146.08,0.6,232.49,0.26,ac138,ac138,2019-05-20,15:14:47,5,20,331333.840380867,6165411.1149962,2,15
331333.850508258,6165410.56044611,226,2019-05-20 15:14:47,InclusionBorder_m,-146.39,0.6,219.14,0.17,ac138,ac138,2019-05-20,15:14:47,5,20,331333.850508258,6165410.56044611,2,15
331333.857259177,6165410.19078302,227,2019-05-20 15:14:48,InclusionBorder_m,-146.59,0.6,165.1,0.2,ac138,ac138,2019-05-20,15:14:48,5,20,331333.857259177,6165410.19078302,2,15
331333.711294771,6165409.81822004,228,2019-05-20 15:14:48,InclusionBorder_m,-146.67,0.6,241.46,0.2,ac138,ac138,2019-05-20,15:14:48,5,20,331333.711294771,6165409.81822004,2,15
331333.409051194,6165409.62786263,229,2019-05-20 15:14:49,InclusionBorder_m,-146.52,0.6,210.95,0,ac138,ac138,2019-05-20,15:14:49,5,20,331333.409051194,6165409.62786263,2,15
331333.113652272,6165409.06773289,230,2019-05-20 15:14:49,InclusionBorder_m,-146.57,0.6,211.19,0.57,ac138,ac138,2019-05-20,15:14:49,5,20,331333.113652272,6165409.06773289,2,15
331332.967596248,6165408.69516822,231,2019-05-20 15:14:50,InclusionBorder_m,-146.65,0.6,214.47,0,ac138,ac138,2019-05-20,15:14:50,5,20,331332.967596248,6165408.69516822,2,15
331332.818253386,6165408.50760313,232,2019-05-20 15:14:50,InclusionBorder_m,-146.62,0.6,251.74,0.2,ac138,ac138,2019-05-20,15:14:50,5,20,331332.818253386,6165408.50760313,2,15
331332.668820888,6165408.31992546,233,2019-05-20 15:14:51,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:51,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,234,2019-05-20 15:14:52,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:52,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,235,2019-05-20 15:14:53,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:53,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,236,2019-05-20 15:14:54,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:54,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,237,2019-05-20 15:14:55,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:55,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,238,2019-05-20 15:14:56,InclusionBorder_m,-146.6,0.6,173.81,0,ac138,ac138,2019-05-20,15:14:56,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,239,2019-05-20 15:14:56,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:56,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,240,2019-05-20 15:14:57,InclusionBorder_m,-146.6,0.6,173.81,0,ac138,ac138,2019-05-20,15:14:57,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,241,2019-05-20 15:14:57,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:57,5,20,331332.668820888,6165408.31992546,2,15
331332.668820888,6165408.31992546,242,2019-05-20 15:14:58,InclusionBorder_m,-146.6,0.6,173.81,0.2,ac138,ac138,2019-05-20,15:14:58,5,20,331332.668820888,6165408.31992546,2,15
331334.994255902,6165406.51323964,243,2019-05-20 15:15:07,InclusionBorder_m,-149.53,0.6,257.62,0.2,ac138,ac138,2019-05-20,15:15:07,5,20,331334.994255902,6165406.51323964,2,15
331334.69210408,6165406.32288394,244,2019-05-20 15:15:07,InclusionBorder_m,-149.38,0.6,284.49,0.4,ac138,ac138,2019-05-20,15:15:07,5,20,331334.69210408,6165406.32288394,2,15
331334.230394427,6165406.49928977,245,2019-05-20 15:15:08,InclusionBorder_m,-148.9,0.6,284.48,0.48,ac138,ac138,2019-05-20,15:15:08,5,20,331334.230394427,6165406.49928977,2,15
331333.622624701,6165406.30335274,246,2019-05-20 15:15:08,InclusionBorder_m,-148.49,0.6,304.82,0.55,ac138,ac138,2019-05-20,15:15:08,5,20,331333.622624701,6165406.30335274,2,15
331333.317098447,6165406.29777308,247,2019-05-20 15:15:09,InclusionBorder_m,-148.23,0.6,310.26,0,ac138,ac138,2019-05-20,15:15:09,5,20,331333.317098447,6165406.29777308,2,15
331333.16428949,6165406.29498242,248,2019-05-20 15:15:09,InclusionBorder_m,-148.11,0.6,259.91,0.2,ac138,ac138,2019-05-20,15:15:09,5,20,331333.16428949,6165406.29498242,2,15
331333.014857022,6165406.10730475,249,2019-05-20 15:15:10,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:10,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,250,2019-05-20 15:15:11,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:11,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,251,2019-05-20 15:15:12,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:12,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,252,2019-05-20 15:15:12,InclusionBorder_m,-148.08,0.6,213.17,0,ac138,ac138,2019-05-20,15:15:12,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,253,2019-05-20 15:15:13,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:13,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,254,2019-05-20 15:15:14,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:14,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,255,2019-05-20 15:15:15,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:15,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,256,2019-05-20 15:15:16,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:16,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,257,2019-05-20 15:15:17,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:17,5,20,331333.014857022,6165406.10730475,2,15
331333.014857022,6165406.10730475,258,2019-05-20 15:15:18,InclusionBorder_m,-148.08,0.6,213.17,0.2,ac138,ac138,2019-05-20,15:15:18,5,20,331333.014857022,6165406.10730475,2,15
331327.814502371,6165414.70314426,259,2019-05-20 15:16:10,InclusionBorder_m,-139.06,0.6,239.09,0.31,ac138,ac138,2019-05-20,15:16:10,5,20,331327.814502371,6165414.70314426,2,15
